timestamp,value,anomaly_score,predValueFirst,predValueLast,label
2014-08-29 13:30:00,16712,0.033794662317,18721.461887,14994.2315482,0
2014-08-29 14:00:00,17394,0.0477331856498,16284.6199123,13026.6079912,0
2014-08-29 14:30:00,17680,0.0547531357111,13977.1561435,11815.6689977,0
2014-08-29 15:00:00,17495,0.0547531357111,12064.4641074,11532.6846287,0
2014-08-29 15:30:00,15984,0.0547531357111,10735.355422,12211.0780686,0
2014-08-29 16:00:00,14946,0.0524068615099,10028.3226483,13677.5193359,0
2014-08-29 16:30:00,14572,0.0524068615099,9895.40881669,15467.072408,0
2014-08-29 17:00:00,16880,0.0524068615099,10328.7935859,17017.3997832,0
2014-08-29 17:30:00,19398,0.0436617480926,11425.0537096,17865.4073083,0
2014-08-29 18:00:00,20797,0.0414366679553,13335.9274499,18023.8923899,0
2014-08-29 18:30:00,21449,0.0414366679553,15998.3459966,17927.2402949,0
2014-08-29 19:00:00,22077,0.0513096822855,19113.9872408,18014.5825853,0
2014-08-29 19:30:00,21483,0.0513096822855,22303.9715633,18536.6014627,0
2014-08-29 20:00:00,20415,0.0513096822855,25162.1244785,19632.33425,0
2014-08-29 20:30:00,20436,0.0513096822855,27268.2783823,21213.5181978,0
2014-08-29 21:00:00,19315,0.0536237418635,28369.5346441,22901.4082092,0
2014-08-29 21:30:00,19328,0.0536237418635,28387.0024949,24371.9850493,0
2014-08-29 22:00:00,19660,0.0536237418635,27365.5109989,25259.7679008,0
2014-08-29 22:30:00,21469,0.0604650779524,25552.236216,25293.3400393,0
2014-08-29 23:00:00,20853,0.0633149382987,23353.664205,24416.8990227,0
2014-08-29 23:30:00,21452,0.0633149382987,21127.5854917,22966.1601066,0
2014-08-30 00:00:00,20564,0.0633149382987,19098.5737691,21226.853449,0
2014-08-30 00:30:00,19267,0.0341001346844,17449.7497967,19501.1308807,0
2014-08-30 01:00:00,17439,0.0113111716589,16206.5635695,18054.6364751,0
2014-08-30 01:30:00,14848,0.00178210209832,15293.233449,16960.7405501,0
2014-08-30 02:00:00,13900,0.000146004721561,14555.8544062,16172.8876584,0
2014-08-30 02:30:00,12731,1.07011968425e-05,13879.4813564,15430.0045607,0
2014-08-30 03:00:00,10776,7.99573068249e-07,13248.0544215,14572.0583499,0
2014-08-30 03:30:00,9550,7.99736517931e-08,12573.8090489,13597.8633876,0
2014-08-30 04:00:00,8605,1.85711381269e-08,11753.4797368,12419.5412177,0
2014-08-30 04:30:00,5547,2.62349045448e-09,10770.2233948,10984.6718161,0
2014-08-30 05:00:00,3605,2.20533771003e-10,9530.07847031,9427.89408997,0
2014-08-30 05:30:00,3238,7.16619045792e-09,7892.47422342,7687.08018677,0
2014-08-30 06:00:00,3520,4.56518579101e-07,5936.55666433,5618.76181631,0
2014-08-30 06:30:00,4315,8.87952905645e-07,3897.81077029,3347.2782875,0
2014-08-30 07:00:00,5116,3.22694674135e-05,2034.15541959,1202.37488744,0
2014-08-30 07:30:00,5918,0.000353954425475,570.209046486,-416.668122796,0
2014-08-30 08:00:00,6383,0.00173032731985,-327.286311383,-1163.87140725,0
2014-08-30 08:30:00,8259,0.00526961751242,-570.519695999,-840.718430298,0
2014-08-30 09:00:00,9430,0.00868804447016,-71.9170304804,493.999926165,0
2014-08-30 09:30:00,11656,0.0151413625056,1241.95858849,2741.87588725,0
2014-08-30 10:00:00,11833,0.0279158127066,3373.13008266,5681.91222606,0
2014-08-30 10:30:00,13393,0.0279158127066,6203.41865528,9103.85055468,0
2014-08-30 11:00:00,13778,0.0279158127066,9506.01159468,12596.55176,0
2014-08-30 11:30:00,15204,0.0433915607488,13051.4086709,15769.4710184,0
2014-08-30 12:00:00,15367,0.0223280772824,16580.9427662,18287.0894747,0
2014-08-30 12:30:00,15775,0.0223280772824,19827.0182263,19992.3249342,0
2014-08-30 13:00:00,16045,0.0223280772824,22488.8863608,20838.9105322,0
2014-08-30 13:30:00,16499,0.0223280772824,24335.5442055,20856.1379132,0
2014-08-30 14:00:00,16113,0.0223280772824,25227.1795488,20197.7851658,0
2014-08-30 14:30:00,16651,0.0223280772824,25090.6197664,19138.7874089,0
2014-08-30 15:00:00,16507,0.0223280772824,23961.9964704,17889.5982953,0
2014-08-30 15:30:00,16868,0.0223280772824,22016.7943346,16693.6641336,0
2014-08-30 16:00:00,15594,0.0223280772824,19501.0354287,15730.2545599,0
2014-08-30 16:30:00,16037,0.0167951692719,16672.7532005,15147.0668777,0
2014-08-30 17:00:00,16973,0.0357996125449,13828.1860783,14839.5563326,0
2014-08-30 17:30:00,18390,0.0357996125449,11396.0918354,14661.1658639,0
2014-08-30 18:00:00,18681,0.0357996125449,9796.12955998,14629.6622138,0
2014-08-30 18:30:00,19196,0.0357996125449,9272.79716677,14879.2940743,0
2014-08-30 19:00:00,19744,0.0357996125449,9871.39385303,15454.9056414,0
2014-08-30 19:30:00,19564,0.0357996125449,11522.9094672,16305.9550096,0
2014-08-30 20:00:00,17522,0.0279810869797,14013.8256376,17414.1104626,0
2014-08-30 20:30:00,17731,0.00971950672135,16899.2981857,18730.5747445,0
2014-08-30 21:00:00,17364,0.00971950672135,19721.7883461,19881.8613208,0
2014-08-30 21:30:00,17483,0.0232784405849,22188.1906424,20625.7537901,0
2014-08-30 22:00:00,18037,0.0232784405849,24032.4491617,20900.9301649,0
2014-08-30 22:30:00,19559,0.0232784405849,25100.1315791,20712.1624635,0
2014-08-30 23:00:00,19421,0.0232784405849,25398.3907761,20174.4366969,0
2014-08-30 23:30:00,19857,0.0232784405849,24984.2959675,19619.5321744,0
2014-08-31 00:00:00,19205,0.0232784405849,23912.1854122,19245.9235212,0
2014-08-31 00:30:00,18139,0.0232784405849,22310.5017672,19141.5236685,0
2014-08-31 01:00:00,16686,0.021430758225,20304.7544722,19268.7515991,0
2014-08-31 01:30:00,14841,0.0293768027864,18037.339772,19411.9375749,0
2014-08-31 02:00:00,14018,0.0117444544294,15658.7845742,19286.4340327,0
2014-08-31 02:30:00,12187,0.00301975000043,13362.8019934,18562.0671194,0
2014-08-31 03:00:00,10536,0.00037131108477,11325.7483709,17129.3746045,0
2014-08-31 03:30:00,9591,1.54177537349e-05,9604.8150505,15007.4874121,0
2014-08-31 04:00:00,8665,4.18094722518e-07,8235.35643844,12274.8163486,0
2014-08-31 04:30:00,5317,9.5298444754e-09,7234.33863892,9219.89483541,0
2014-08-31 05:00:00,3597,1.62396463737e-10,6411.83810542,6321.77640777,0
2014-08-31 05:30:00,2783,4.991759181e-12,5490.67461152,3746.59195927,0
2014-08-31 06:00:00,2587,2.37426198563e-11,4394.59732993,1525.53893527,0
2014-08-31 06:30:00,2914,3.71204423267e-10,3167.70749337,-190.85345605,0
2014-08-31 07:00:00,3167,1.67810499415e-08,1914.82285845,-1239.84363552,0
2014-08-31 07:30:00,4212,6.8798138451e-07,769.904625052,-1491.1905042,0
2014-08-31 08:00:00,4502,2.31875274128e-05,-99.2814585901,-953.609000379,0
2014-08-31 08:30:00,5730,0.000503576569804,-534.990288268,312.655463776,0
2014-08-31 09:00:00,7102,0.00376534539275,-412.639780879,2093.522611,0
2014-08-31 09:30:00,9054,0.0137816959413,404.376038579,4129.12430917,0
2014-08-31 10:00:00,10152,0.034354234681,2008.50271836,6216.75740969,0
2014-08-31 10:30:00,13059,0.0553732880008,4376.09828793,8276.33467586,0
2014-08-31 11:00:00,13923,0.0537871942054,7424.14387648,10179.3869721,0
2014-08-31 11:30:00,14755,0.058333756102,10989.5881977,12024.8985615,0
2014-08-31 12:00:00,15186,0.0244246254223,14714.9656757,13894.1436484,0
2014-08-31 12:30:00,16404,0.0133485912579,18217.7414056,15715.1046946,0
2014-08-31 13:00:00,16652,0.0133485912579,21196.8119078,17353.3475308,0
2014-08-31 13:30:00,17446,0.0133485912579,23425.6986832,18768.6788134,0
2014-08-31 14:00:00,17493,0.0133485912579,24744.9963424,19893.1621992,0
2014-08-31 14:30:00,17264,0.0133485912579,25105.2172747,20679.4917298,0
2014-08-31 15:00:00,16546,0.0133485912579,24520.0782464,21090.2717443,0
2014-08-31 15:30:00,17090,0.0133485912579,23076.6683023,21054.3039587,0
2014-08-31 16:00:00,17297,0.0162481086614,21003.2370363,20446.972948,0
2014-08-31 16:30:00,16546,0.0162481086614,18647.5115694,19324.2096292,0
2014-08-31 17:00:00,16474,0.014738070877,16281.8406734,17924.4776955,0
2014-08-31 17:30:00,16959,0.0265611773924,14121.6420865,16389.1213064,0
2014-08-31 18:00:00,16567,0.0265611773924,12420.6235943,14856.5028813,0
2014-08-31 18:30:00,17590,0.0265611773924,11347.3780617,13608.8546185,0
2014-08-31 19:00:00,17053,0.0265611773924,10988.1180946,12803.3176798,0
2014-08-31 19:30:00,16561,0.0265611773924,11352.9087614,12645.9401394,0
2014-08-31 20:00:00,16870,0.0265611773924,12273.4828251,13194.3690355,0
2014-08-31 20:30:00,16514,0.0265611773924,13588.0541103,14245.960977,0
2014-08-31 21:00:00,15871,0.0112592809047,15141.7583984,15622.1909822,0
2014-08-31 21:30:00,15529,0.00579517013926,16705.4893564,17105.7366788,0
2014-08-31 22:00:00,15049,0.02187398702,18066.4090712,18378.6055186,0
2014-08-31 22:30:00,15675,0.02187398702,19070.5207103,19178.4875638,0
2014-08-31 23:00:00,15673,0.02187398702,19654.7945623,19309.8615369,0
2014-08-31 23:30:00,15524,0.02187398702,19826.2668188,18816.3529758,0
2014-09-01 00:00:00,14618,0.02187398702,19569.3266984,17881.989596,0
2014-09-01 00:30:00,12908,0.02187398702,18852.3064079,16713.7761092,0
2014-09-01 01:00:00,10842,0.0190812131027,17614.7686461,15476.2994233,0
2014-09-01 01:30:00,9248,0.0165272660324,15803.8953368,14191.2840505,0
2014-09-01 02:00:00,8588,0.0360097434895,13459.0921267,12747.7438244,0
2014-09-01 02:30:00,7631,0.0527752749741,10772.152153,11035.2050723,0
2014-09-01 03:00:00,6519,0.0264353377585,8000.27036508,9122.12755899,0
2014-09-01 03:30:00,5657,0.00706492107456,5352.10146716,7163.04516203,0
2014-09-01 04:00:00,5214,0.00535076696566,3002.40180635,5272.02492414,0
2014-09-01 04:30:00,3827,0.0032327324344,1123.83761023,3557.36749887,0
2014-09-01 05:00:00,2939,0.00167453437772,-205.663639031,2191.68190923,0
2014-09-01 05:30:00,2872,0.00167453437772,-1014.809943,1220.03664007,0
2014-09-01 06:00:00,2994,0.00210866273865,-1304.25503207,578.685436531,0
2014-09-01 06:30:00,3708,0.00263910348542,-1072.42449608,271.954111328,0
2014-09-01 07:00:00,3547,0.00263910348542,-342.907033507,333.688509984,0
2014-09-01 07:30:00,4761,0.0028204216998,784.159200533,841.664956372,0
2014-09-01 08:00:00,5038,0.00838502594407,2189.84385581,1726.44834318,0
2014-09-01 08:30:00,5875,0.0278763961943,3775.62581494,2949.13328495,0
2014-09-01 09:00:00,6910,0.0159033880163,5403.45480847,4417.8360417,0
2014-09-01 09:30:00,8800,0.00841242400584,6990.44562118,5974.34691899,0
2014-09-01 10:00:00,9782,0.00365054501121,8531.33170966,7489.00561645,0
2014-09-01 10:30:00,11506,0.000729125946622,10021.9510064,8968.87739713,0
2014-09-01 11:00:00,12291,6.65351241012e-05,11443.1991353,10392.0796159,0
2014-09-01 11:30:00,13600,3.57542428088e-06,12780.6120976,11771.4842866,0
2014-09-01 12:00:00,14040,1.31237029119e-07,14003.9317788,13077.8564431,0
2014-09-01 12:30:00,15063,9.33384805577e-10,15087.8875074,14295.6923394,0
2014-09-01 13:00:00,15073,4.94709973191e-11,16005.4038548,15359.0527497,0
2014-09-01 13:30:00,15834,1.77798841616e-12,16736.3022586,16247.2372786,0
2014-09-01 14:00:00,16567,-2.24291961918e-12,17260.3070488,16890.3478681,0
2014-09-01 14:30:00,16955,-2.35552413785e-12,17628.3452642,17254.8124469,0
2014-09-01 15:00:00,17408,-1.41427302423e-12,17876.3253181,17419.6567036,0
2014-09-01 15:30:00,16857,2.2126703115e-10,18024.7941006,17462.6626421,0
2014-09-01 16:00:00,16002,4.47902747467e-09,18052.2422255,17483.0964088,0
2014-09-01 16:30:00,15826,1.98089902219e-07,17881.7361491,17494.3870684,0
2014-09-01 17:00:00,16961,6.2429598018e-07,17488.3835582,17365.181035,0
2014-09-01 17:30:00,17779,1.37400040296e-06,17000.5136482,16989.9317589,0
2014-09-01 18:00:00,17578,5.12352637609e-06,16600.3252655,16505.3163547,0
2014-09-01 18:30:00,17777,2.29388951315e-05,16349.1096307,16177.6928656,0
2014-09-01 19:00:00,17764,0.000243299611195,16235.9177738,16100.5526166,0
2014-09-01 19:30:00,17130,0.000624728513027,16269.6265109,16282.4651537,0
2014-09-01 20:00:00,16641,0.000401764167481,16406.4190026,16712.8132507,0
2014-09-01 20:30:00,16884,0.000148143297093,16568.5578143,17253.2776317,0
2014-09-01 21:00:00,15068,8.39845071238e-05,16741.395875,17688.297348,0
2014-09-01 21:30:00,15557,1.64937340682e-05,16849.8627621,17976.2294424,0
2014-09-01 22:00:00,13766,0.000164874622818,16816.5358262,17892.1843686,0
2014-09-01 22:30:00,13377,0.00068721103986,16609.263156,17412.4831263,0
2014-09-01 23:00:00,11025,0.000968993254807,16141.8578995,16509.6839936,0
2014-09-01 23:30:00,9707,0.000548702176207,15331.3761147,15241.9752293,0
2014-09-02 00:00:00,8043,0.000548702176207,14074.4803792,13612.159733,0
2014-09-02 00:30:00,5630,0.000813553876522,12368.9776263,11629.9889743,0
2014-09-02 01:00:00,4347,0.00348012066221,10203.652949,9425.79298304,0
2014-09-02 01:30:00,3606,0.00648298106659,7627.7133093,7018.51240948,0
2014-09-02 02:00:00,2588,0.00772124504452,4840.088464,4479.74289837,0
2014-09-02 02:30:00,1969,0.00351536258067,2065.90967137,2052.68618848,0
2014-09-02 03:00:00,1876,0.00351536258067,-495.95414175,-41.6153709777,0
2014-09-02 03:30:00,1431,0.00561030416039,-2626.35821521,-1647.95079602,0
2014-09-02 04:00:00,1752,0.00631308803882,-4146.04211286,-2600.88029037,0
2014-09-02 04:30:00,2044,0.00919572784875,-4939.26076169,-2865.09251227,0
2014-09-02 05:00:00,2447,0.00919572784875,-4922.40275073,-2467.16388906,0
2014-09-02 05:30:00,4617,0.0119228849682,-4107.45785664,-1483.48152804,0
2014-09-02 06:00:00,6988,0.0159213578007,-2485.69060887,-107.810103957,0
2014-09-02 06:30:00,11616,0.0128233091491,-24.5406814126,1603.36594219,0
2014-09-02 07:00:00,14774,0.0146452229302,3323.80812476,3669.59502099,0
2014-09-02 07:30:00,17823,0.0377051622129,7530.60071882,6358.42135446,0
2014-09-02 08:00:00,18623,0.0308681946993,12359.3559342,9897.55315945,0
2014-09-02 08:30:00,18814,0.0221190219642,17391.0506488,14296.8854628,0
2014-09-02 09:00:00,19221,0.0221190219642,22083.2589467,19189.5680676,0
2014-09-02 09:30:00,18627,0.0221190219642,25989.3806138,23852.9060074,0
2014-09-02 10:00:00,16650,0.0221190219642,28785.1539151,27599.9231048,0
2014-09-02 10:30:00,17378,0.0221190219642,30163.5719116,29867.9071058,0
2014-09-02 11:00:00,16414,0.0221190219642,30052.8390384,30052.2502104,0
2014-09-02 11:30:00,17230,0.0269694911897,28623.8048596,28140.7531876,0
2014-09-02 12:00:00,17557,0.0360361560583,26118.6463511,24489.0212673,0
2014-09-02 12:30:00,18262,0.0429174751667,22909.7991226,19799.2143796,0
2014-09-02 13:00:00,17698,0.0514003658577,19381.6954914,15014.068474,0
2014-09-02 13:30:00,18863,0.0664657049263,15855.7066316,11089.0812745,0
2014-09-02 14:00:00,18234,0.0664657049263,12662.0529274,8623.00206794,0
2014-09-02 14:30:00,18514,0.0664657049263,10123.5549056,8026.6667538,0
2014-09-02 15:00:00,18364,0.0664657049263,8447.29606429,9270.99950359,0
2014-09-02 15:30:00,17952,0.0664657049263,7816.71840739,11942.5767099,0
2014-09-02 16:00:00,15781,0.0664657049263,8299.00962308,15432.6321633,0
2014-09-02 16:30:00,14487,0.0500499154167,9734.83765304,19018.3387368,0
2014-09-02 17:00:00,16062,0.0500499154167,11835.1518262,21809.1943685,0
2014-09-02 17:30:00,18952,0.0302064580366,14454.6392913,22983.1894189,0
2014-09-02 18:00:00,21395,0.0136218774958,17589.2813656,22411.2144225,0
2014-09-02 18:30:00,23040,0.00402066941009,21118.2978651,20728.904039,0
2014-09-02 19:00:00,22890,0.00185257472628,24712.1031614,18898.0064691,0
2014-09-02 19:30:00,22306,0.00185257472628,27855.3542153,17821.7655936,0
2014-09-02 20:00:00,21704,0.00185257472628,30003.7159755,17977.5273853,0
2014-09-02 20:30:00,20543,0.00185257472628,30798.6628652,19343.4480202,0
2014-09-02 21:00:00,19896,0.00185257472628,30110.6139867,21572.268405,0
2014-09-02 21:30:00,19857,0.00347912730764,28051.9060839,24021.8779616,0
2014-09-02 22:00:00,17841,0.00347912730764,25012.0286351,25959.0309675,0
2014-09-02 22:30:00,16192,0.00508299895746,21433.1789598,26899.2811909,0
2014-09-02 23:00:00,14116,0.00624833915293,17684.1200187,26393.1408771,0
2014-09-02 23:30:00,12865,0.00578086566538,14120.8816516,24173.6501721,0
2014-09-03 00:00:00,10465,0.00216986501294,11039.9546622,20290.7532665,0
2014-09-03 00:30:00,8215,0.000215298913825,8585.78190003,15223.2089259,0
2014-09-03 01:00:00,6481,9.53300325915e-06,6686.97614,9640.22566033,0
2014-09-03 01:30:00,4265,2.78762220833e-07,5198.18728467,4216.59888395,0
2014-09-03 02:00:00,3434,3.35007927119e-09,3919.0000679,-335.075855172,0
2014-09-03 02:30:00,2726,8.58750005703e-12,2674.20607743,-3535.4491398,0
2014-09-03 03:00:00,2358,-3.98082094225e-12,1411.60734052,-5098.79744873,0
2014-09-03 03:30:00,2019,-2.03465381549e-12,149.673069621,-4961.18264182,0
2014-09-03 04:00:00,2137,5.17707785102e-11,-1028.55043786,-3359.61386348,0
2014-09-03 04:30:00,1903,4.91335177607e-09,-1974.00379006,-799.085904518,0
2014-09-03 05:00:00,2252,3.86232732803e-07,-2510.90042327,2115.33364096,0
2014-09-03 05:30:00,4206,1.6408520481e-05,-2489.5416652,4727.44924215,0
2014-09-03 06:00:00,6545,0.000294847215903,-1704.57357628,6474.1165785,0
2014-09-03 06:30:00,11780,0.00145928422269,35.0538360049,7210.00089884,0
2014-09-03 07:00:00,14707,0.00511619175109,2914.18729151,7132.78550309,0
2014-09-03 07:30:00,18624,0.0179032430459,6948.79364541,7030.40696708,0
2014-09-03 08:00:00,19178,0.0282692197508,11862.2579958,7706.93025991,0
2014-09-03 08:30:00,20265,0.0264897137075,17149.3272968,9829.89225481,0
2014-09-03 09:00:00,19277,0.0264897137075,22148.3889508,13497.8043493,0
2014-09-03 09:30:00,19042,0.0264897137075,26257.7767865,18321.2311411,0
2014-09-03 10:00:00,18108,0.0264897137075,29013.6105568,23465.5823889,0
2014-09-03 10:30:00,18275,0.0264897137075,30206.9412736,27928.6582119,0
2014-09-03 11:00:00,17300,0.0276703288238,29886.9379584,30778.1444691,0
2014-09-03 11:30:00,18631,0.0353647584869,28278.6625282,31469.5601382,0
2014-09-03 12:00:00,18582,0.046759658128,25767.4538664,29771.1778199,0
2014-09-03 12:30:00,18037,0.0537310454028,22832.6849079,26081.173125,0
2014-09-03 13:00:00,17899,0.0632866778565,19790.6826083,21226.4416129,0
2014-09-03 13:30:00,18984,0.0664657049263,16877.2875848,16057.9520574,0
2014-09-03 14:00:00,18491,0.0650833065106,14376.0683254,11426.0754424,0
2014-09-03 14:30:00,19072,0.0650833065106,12477.944225,8257.29671999,0
2014-09-03 15:00:00,18693,0.0650833065106,11250.6730339,7081.92980719,0
2014-09-03 15:30:00,17268,0.0650833065106,10739.5608334,8039.20496207,0
2014-09-03 16:00:00,15918,0.0605692859287,10847.7695478,10876.3502004,0
2014-09-03 16:30:00,14478,0.0414369039666,11414.9165514,14817.0867826,0
2014-09-03 17:00:00,16540,0.0414369039666,12310.9877375,18833.672767,0
2014-09-03 17:30:00,19765,0.0279697952161,13589.4638191,21820.1402191,0
2014-09-03 18:00:00,22526,0.0179219623888,15517.2403388,23240.290409,0
2014-09-03 18:30:00,23454,0.0125961788205,18236.5601168,23345.5287818,0
2014-09-03 19:00:00,24380,0.00918422395433,21551.0984132,22783.6433654,0
2014-09-03 19:30:00,24477,0.00301578856029,25042.834155,22124.0295228,0
2014-09-03 20:00:00,24234,0.00301578856029,28245.5975424,21818.1746147,0
2014-09-03 20:30:00,23319,0.00301578856029,30699.311243,22149.1859661,0
2014-09-03 21:00:00,23387,0.00352933503511,32020.8384287,23149.3037971,0
2014-09-03 21:30:00,22963,0.00714441316436,32042.0786427,24544.6550698,0
2014-09-03 22:00:00,22006,0.00714441316436,30837.4573448,25995.4750285,0
2014-09-03 22:30:00,20301,0.0125010010046,28600.5241666,27166.0473546,0
2014-09-03 23:00:00,18259,0.019842312084,25577.1369363,27671.7695629,0
2014-09-03 23:30:00,15608,0.0193971513228,22051.3754769,27133.1059063,0
2014-09-04 00:00:00,12990,0.0144075843882,18297.9583911,25289.8801635,0
2014-09-04 00:30:00,10273,0.0167775045571,14549.3814808,22049.2056662,0
2014-09-04 01:00:00,8434,0.00652771853953,10986.073949,17553.7466536,0
2014-09-04 01:30:00,6378,0.00163641943896,7749.11639661,12157.8599338,0
2014-09-04 02:00:00,5549,0.000235079085979,4924.65588444,6478.80209094,0
2014-09-04 02:30:00,4131,4.13262876409e-05,2555.93233043,1203.03451711,0
2014-09-04 03:00:00,3241,1.08473051834e-05,648.535723554,-2945.38668141,0
2014-09-04 03:30:00,2410,9.06978255986e-06,-856.006461995,-5448.05335081,0
2014-09-04 04:00:00,2804,9.8109576029e-06,-1996.79491703,-6117.25972188,0
2014-09-04 04:30:00,2320,2.60440193151e-05,-2730.23360946,-5114.28336503,0
2014-09-04 05:00:00,2431,0.000106264884293,-2987.29543243,-2762.35881317,0
2014-09-04 05:30:00,4222,0.000466260716798,-2744.6435358,370.256918866,0
2014-09-04 06:00:00,6633,0.00204162470248,-1867.59073615,3546.18505455,0
2014-09-04 06:30:00,12006,0.00561915189702,-153.71382058,6264.73876474,0
2014-09-04 07:00:00,15589,0.0130686861002,2659.82909012,8292.86894854,0
2014-09-04 07:30:00,20359,0.0224132423708,6710.75877067,9985.19705482,0
2014-09-04 08:00:00,20593,0.0307519450107,11874.9563495,11845.3691975,0
2014-09-04 08:30:00,19590,0.0324591829134,17691.8148631,14481.8695387,0
2014-09-04 09:00:00,19637,0.0324591829134,23308.2320363,18035.8885709,0
2014-09-04 09:30:00,19026,0.0324591829134,27970.8090093,21918.7493109,0
2014-09-04 10:00:00,18629,0.0324591829134,31196.1044385,25474.7881745,0
2014-09-04 10:30:00,18568,0.0324591829134,32687.8487988,28091.6266305,0
2014-09-04 11:00:00,18041,0.0324591829134,32409.2252425,29262.4304151,0
2014-09-04 11:30:00,18695,0.0397891971535,30532.2157556,28787.7299648,0
2014-09-04 12:00:00,19692,0.0506322161074,27420.6748683,26689.8132885,0
2014-09-04 12:30:00,19173,0.0587804180303,23628.3617254,23336.7323544,0
2014-09-04 13:00:00,17824,0.0428856451095,19658.3543554,19481.8992029,0
2014-09-04 13:30:00,19684,0.0428856451095,15826.5646959,15844.6393373,0
2014-09-04 14:00:00,20139,0.0428856451095,12542.5850695,12773.166168,0
2014-09-04 14:30:00,20320,0.0428856451095,10273.4990798,10799.2398162,0
2014-09-04 15:00:00,19468,0.0428856451095,9219.60968074,10378.0114391,0
2014-09-04 15:30:00,17391,0.0428856451095,9355.11890547,11569.3855096,0
2014-09-04 16:00:00,15218,0.0283598904396,10437.8606499,14059.4243821,0
2014-09-04 16:30:00,13649,0.011510611194,12093.638124,17115.1059067,0
2014-09-04 17:00:00,16052,0.011510611194,13971.015563,19802.8022908,0
2014-09-04 17:30:00,18987,0.00407631535876,15982.878817,21240.4934827,0
2014-09-04 18:00:00,21967,0.00303329975914,18265.8492177,21268.5174522,0
2014-09-04 18:30:00,24107,0.000824409702394,20864.2101113,20420.7289337,0
2014-09-04 19:00:00,25260,0.000139980441966,23645.1469295,19484.4058956,0
2014-09-04 19:30:00,25638,1.53016003486e-05,26330.3579808,19204.8281027,0
2014-09-04 20:00:00,26045,1.53016003486e-05,28573.0477525,20020.0634347,0
2014-09-04 20:30:00,25045,1.53016003486e-05,30103.3202775,21957.6330863,0
2014-09-04 21:00:00,24846,5.65317596172e-05,30734.3733832,24764.5289342,0
2014-09-04 21:30:00,24703,0.000428724404497,30413.2767199,27822.1218644,0
2014-09-04 22:00:00,24863,0.000428724404497,29311.4131665,30407.5019501,0
2014-09-04 22:30:00,23610,0.00189871893706,27729.3308112,31942.6454357,0
2014-09-04 23:00:00,21637,0.0035419266422,25936.6460256,32141.4229234,0
2014-09-04 23:30:00,21643,0.00568229851027,24057.9153604,30892.0396591,0
2014-09-05 00:00:00,18962,0.00963218661623,22250.8855613,28121.3972162,0
2014-09-05 00:30:00,15475,0.0123487744425,20597.8861703,24281.6218076,0
2014-09-05 01:00:00,11955,0.00617076605504,18885.9919276,19946.4616504,0
2014-09-05 01:30:00,9339,0.00332617667523,16830.1871198,15459.655355,0
2014-09-05 02:00:00,7967,0.00230352635588,14271.472021,11070.9750291,0
2014-09-05 02:30:00,6372,0.00164870476828,11243.7968883,7027.94651206,0
2014-09-05 03:00:00,5132,0.000575102332131,7902.11951127,3691.18644085,0
2014-09-05 03:30:00,4357,4.81162906203e-05,4434.49591585,1324.67692819,0
2014-09-05 04:00:00,4305,0.000119820707686,1107.73544741,-9.8821870821,0
2014-09-05 04:30:00,3195,0.000314782289864,-1737.41460472,-403.521867318,0
2014-09-05 05:00:00,2878,0.000750726282854,-3824.35737638,26.7026786226,0
2014-09-05 05:30:00,4762,0.00236317008624,-4994.13986789,956.370853258,0
2014-09-05 06:00:00,7294,0.00545988455259,-5011.59030338,1939.63479368,0
2014-09-05 06:30:00,12886,0.00955460255235,-3623.85780503,2846.27249961,0
2014-09-05 07:00:00,15820,0.011989307297,-601.451150066,3785.1828672,0
2014-09-05 07:30:00,19874,0.014991448898,4058.45123422,5361.13116866,0
2014-09-05 08:00:00,20367,0.026465737387,10013.9519879,8059.62461401,0
2014-09-05 08:30:00,20091,0.0632367800357,16654.7583272,12179.2482664,0
2014-09-05 09:00:00,19600,0.0632367800357,23105.3904037,17509.351841,0
2014-09-05 09:30:00,19283,0.0632367800357,28556.5476232,23228.8615397,0
2014-09-05 10:00:00,18413,0.0632367800357,32444.4717581,28332.6147205,0
2014-09-05 10:30:00,18745,0.0632367800357,34432.8624469,31927.2297012,0
2014-09-05 11:00:00,17998,0.0632367800357,34468.8319099,33310.5451954,0
2014-09-05 11:30:00,19325,0.0632367800357,32733.2563419,32292.7752566,0
2014-09-05 12:00:00,19004,0.0650833065106,29613.5696002,29036.5701345,0
2014-09-05 12:30:00,18450,0.0650833065106,25616.5271801,24257.0394194,0
2014-09-05 13:00:00,18029,0.0650833065106,21160.2446643,18923.8548742,0
2014-09-05 13:30:00,18057,0.0650833065106,16648.2870212,13903.0901891,0
2014-09-05 14:00:00,19315,0.0650833065106,12513.6500797,9939.02774318,0
2014-09-05 14:30:00,20057,0.0650833065106,9224.19415286,7561.18213529,0
2014-09-05 15:00:00,19211,0.0650833065106,7190.1039219,7162.99332577,0
2014-09-05 15:30:00,16903,0.0650833065106,6554.1292659,8865.45183426,0
2014-09-05 16:00:00,15288,0.06570552974,7143.07112472,12252.6805954,0
2014-09-05 16:30:00,13729,0.056056277617,8667.91792064,16335.493417,0
2014-09-05 17:00:00,17003,0.056056277617,10851.0970459,20000.2196238,0
2014-09-05 17:30:00,20142,0.0370903642518,13625.6718945,22197.4716094,0
2014-09-05 18:00:00,23177,0.0226627757717,17097.2759591,22734.199108,0
2014-09-05 18:30:00,25036,0.0113118084855,21165.0511852,22185.4987855,0
